mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,DeviceManufacturer,DeviceModel,IsVirtualMachine,OS,OSArchitecture,WindowsBuildNumber,TimeZone,Username,BIOSVersion,BIOSManufacturer,SecureBootEnabled,HyperVEnabled,CPU,CPUCores,CPULogicalProcessors,CPUMaxClockSpeedMHz,TotalRAMGB,AvailableRAMGB,RAMModuleCount,RAMSpeedMHz,RAMManufacturer,RAMPartNumber,RAMModuleCapacitiesGB,DiskModel,DiskSizeGB,DiskMediaType,DiskInterfaceType,SystemDriveFreeSpaceGB,PowerPlan,SystemUptimeHours,RunningProcessCount,WindowsDefenderEnabled,WindowsDefenderRealTimeProtection,PythonVersion,JavaVersion,NodeVersion,GradleVersion,KotlinVersion
137655.452,134151.0,10591.093677464822,128661.0,180470.0,136342.5664258265,138968.3375741735,commonmain-ioa-kind-addtolist-node,3750.0,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
245440.864,244910.0,5315.307543938601,234575.0,262619.0,244781.97165051763,246099.75634948237,commonmain-ioa-kind-addtolist-win-exe,16358.999999999924,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
124876.38,125017.5,4362.280706171687,107305.0,139173.0,124335.6260812792,125417.1339187208,commonmain-ioa-kind-addduplicatestoset-jar,3264.9999999998727,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
145097.1,136846.5,13477.32178572821,127124.0,175859.0,143426.43388280517,146767.76611719484,commonmain-ioa-kind-addduplicatestoset-node,3844.000000000051,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
184238.836,183043.5,4493.359594209604,176989.0,201860.0,183681.83337397623,184795.8386260238,commonmain-ioa-kind-addduplicatestoset-win-exe,17172.000000000025,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
220571.292,219762.0,8630.242773878399,205082.0,287016.0,219501.4760221139,221641.10797788607,commonmain-ioa-kind-adduniquetoset-jar,3875.0,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
375808.956,370877.0,17727.740174790568,355447.0,484885.0,373611.40256057563,378006.5094394244,commonmain-ioa-kind-adduniquetoset-node,4889.999999999873,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
426349.108,424032.0,13832.237673658528,404054.0,513212.0,424634.4460535265,428063.76994647353,commonmain-ioa-kind-adduniquetoset-win-exe,18500.0,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
94708.272,94615.0,3240.722119131741,87104.0,105518.0,94306.54792412237,95109.99607587763,commonmain-ioa-kind-poctryfinallyincrementint-jar,3577.9999999999745,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
115623.26,127370.0,16355.940995239589,93488.0,139483.0,113595.75654864509,117650.7634513549,commonmain-ioa-kind-poctryfinallyincrementint-node,4375.0,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
150875.4,149508.5,4263.444045901168,145011.0,170678.0,150346.89800062013,151403.90199937986,commonmain-ioa-kind-poctryfinallyincrementint-win-exe,16827.999999999975,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:40:05,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5570,False,Microsoft Windows 11 Enterprise 10.0.26200,64-bit,26200,W. Europe Standard Time,lian.hoerschlaeger,1.38.0,Dell Inc.,Unknown,Unknown,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,20.87,2,4800,80AD000080AD,HMCG78MEBSA092N,16.0 + 16.0,Micron 3400 NVMe 1024GB,953.86,Fixed hard disk media,SCSI,858.33,Not available,Not available,249,True,True,3.12.10,21.0.9,v25.9.0,Gradle 9.0.0,Kotlin:        2.2.0
